-4.763	-5.434
11.61	7.801
-9.341	7.279
-9.968	5.962
-4.682	9.192
-1.501	10.15
-5.446	9.092
2.147	-3.439
-5.331	-0.3172
7.417	-4.383
3.24	-7.685
-3.108	-9.981
5.217	-5.985
-3.507	3.279
-7.704	-2.88
-10.92	8.054
0.2565	9.394
-7.53	7.557
3.094	4.757
7.198	8.606
-4.955	1.022
-8.452	6.511
5.186	1.992
-7.866	10.82
8.128	6.564
-8.261	6.64
-5.713	-5.096
10.58	-1.417
-0.7755	9.748
3.089	-4.14
-11.41	-1.329
9.785	-0.4914
-5.914	5.646
4.501	-11.64
-7.271	-10.3
-1.544	4.744
-6.546	-3.873
1.613	11.75
7.982	-10.36
-6.175	7.316
10.44	3.285
-9.374	10.81
10.27	-6.145
0.8881	-7.653
-10.88	-5.121
-12	7.671
5.748	-5.938
-9	1.948
0.7254	6.868
-8.091	2.465
2.934	11.86
-11.45	-2.477
-3.229	-5.063
-0.3232	-4.841
-5.783	1.531
8.346	-9.384
-11.59	-5.815
-4.292	-4.111
3.663	-4.566
-3.554	-6.07
11.11	-8.941
-7.08	-11.16
8.348	2.872
9.437	5.753
8.409	-9.251
7.479	3.959
10.43	-10.36
1.909	8.292
9.681	-8.153
10.47	6.245
7.952	-5.932
1.244	-3.876
-0.526	8.953
-3.412	6.204
-7.861	-10.53
9.863	7.597
-3.642	2.067
-8.507	-4.563
4.588	-9.144
-11.2	5.084
-7.808	-4.785
-2.963	-3.618
6.516	-6.401
-2.925	4.764
-0.8363	4.981
-11.98	2.196
-11.57	10.6
11.34	-8.219
6.663	5.827
-7.196	-9.517
1.236	7.431
6.326	2.463
1.186	3.371
7.753	-9.551
-9.982	8.382
-2.673	-3.184
6.914	1.374
6.711	6.477
9.765	-1.153
3.013	-8.453
1.756	-5.454
4.397	-8.319
9.302	7.356
6.331	1.202
2.645	-4.001
-0.6087	-10.31
5.578	-10.84
-1.73	-1.275
-10.23	-10.13
8.914	6.526
-11.5	-6.094
-4.502	-7.651
10.25	0.9227
7.528	9.231
1.135	6.099
6.419	9.848
1.485	-7.442
8.163	-9.449
-9.246	3.116
-2.03	10.98
2.353	4.693
5.765	9.262
-6.105	-9.98
4.969	8.191
5.476	-11.39
4.734	5.384
2.146	-5.309
-0.5692	10.73
-6.18	2.954
0.2753	-0.6028
-7.211	3.371
-3.64	9.495
-4.424	-3.897
0.9889	-11.59
-1.437	-11.89
5.877	-1.478
1.89	4.906
-0.7748	-6.59
6	9.674
0.3794	-11.65
6.923	-7.421
7.032	5.052
6.556	6.335
7.364	-7.133
8.915	10.36
8.879	-2.472
-4.18	-8.332
10.78	4.842
11.46	2.4
0.1263	-6.929
-4.871	-3.679
-6.375	9.412
-11.37	3.441
9.911	11.62
-7.968	2.257
10.72	5.849
1.656	10.27
11.93	11.95
10.37	-0.008197
4.67	-1.748
6.365	6.967
-6.165	8.446
-11.9	11.86
1.975	-5.179
-0.3672	-9.206
-5.247	6.579
-4.395	5.489
2.39	-0.5503
-5.321	-9.733
3.681	-2.6
-1.526	-11.41
-9.523	-2.473
8.566	1.408
-10.81	-1.716
-8.762	-2.494
-11.12	3.113
0.2402	0.4804
-8.928	6.658
-7.001	4.064
-8.511	-11.75
-4.497	-3.011
7.18	11.84
-3.898	9.795
-11.56	2.475
-7.291	-3.638
-1.023	0.3201
-1.325	-3.715
-2.818	10.21
-3.212	9.123
1.994	0.9178
10.3	9.503
11.94	11.37
-0.4757	-6.457
-6.636	-7.557
10.62	-4.41
0.1023	-11.7
6.883	6.826
11.98	-3.609
-0.01997	2.052
-11.2	5.872
-10.21	-8.19
3.389	-5.86
6.928	8.538
6.385	-7.937
8.699	8.178
-8.62	5.906
1.29	-1.509
-1.15	-1.411
-5.05	9.559
10.97	2.638
8.786	0.9316
-4.871	-10.84
-5.803	1.754
-2.117	6.459
-2.348	-0.46
-6.555	9.617
7.344	3.197
8.311	-0.4077
8.255	-11.13
-7.43	-5.427
-8.511	-0.2087
1.931	-4.528
-3.113	-1.884
1.94	9.703
-10.52	4.366
-11.61	2.654
10.58	7.378
-3.415	9.635
-9.847	-3.896
4.78	11.39
5.613	-9.296
-2.789	0.3946
1.435	8.217
11.88	11.91
-8.884	-11.75
-0.5084	11.33
1.667	11.04
-8.376	7.506
2.74	-2.092
-8.776	9.643
-5.212	-1.203
2.219	5.966
-10.86	7.865
4.973	9.225
-2.685	-3.242
-7.351	-4.795
-8.745	7.69
-6.279	-8.366
7.354	11.7
6.943	-9.008
11.55	5.208
0.2991	-9.869
1.909	-3.439
8.34	-2.685
-4.057	-2.819
8.505	11.75
-3.316	-11.4
5.774	5.697
-3.064	-4.664
-10.48	-6.724
4.011	2.178
-2.464	3.262
-3.167	6.69
1.647	-10.67
5.508	9.532
-9.337	-7.287
-1.514	9.209
-11.2	-4.229
10.24	-6.517
-7.821	-1.192
-0.3725	-9.008
11.17	3.634
-7.044	-11.75
11.71	1.305
1.765	9.154
0.557	7.378
4.737	-10.46
-7.258	-5.278
9.42	8.224
-6.184	-3.452
-9.46	-11.55
8.439	0.9391
-10.16	-5.018
-6.013	10.64
6.831	-3.624
-9.117	9.308
-7.775	-6.295
-0.103	10.62
-3.898	2.17
-7.641	-5.029
10.08	2.37
-5.923	4.178
1.589	7.672
2.45	-11.36
7.428	-9.982
7.941	4.466
2.212	0.1159
7.293	11.45
3.351	11.32
-6.414	4.877
-2.073	-9.698
-11.67	-11.82
11.26	-7.792
-0.1882	2.135
-4.362	-4.622
-2.175	-10.45
2.882	9.952
2.748	-11.43
7.855	7.329
-3.909	7.68
-4.445	2.898
3.519	9.24
-4.655	2.126
8.454	-11.69
-3.433	5.882
4.867	7.13
10.73	-7.088
-2.094	1.382
1.502	8.375
10.03	6.679
2.96	-11.13
-9.294	-9.355
-8.791	3.742
2.033	-2.593
-8.701	0.02858
-4.033	0.8256
-0.6998	2.396
9.838	-10.54
11.41	-4.856
-7.368	-2.92
-9.352	-6.529
11.93	-10.89
-10.05	-10.51
-10.67	9.038
2.862	5.668
-8.298	0.9452
10.96	-3.306
-7.137	2.84
1.112	-4.526
4.343	-10.23
-11.34	3.194
-8.995	8.933
-5.636	-2.645
-2.615	-8.013
-2.283	10.74
-8.607	-0.3953
-1.402	-5.23
-9.295	7.991
-11.39	-2.254
8.931	1.847
-4.707	2.625
4.351	9.968
4.137	3.549
-7.943	5.025
4.282	-6.082
-5.39	4.207
7.849	1.542
1.094	4.387
-1.391	-1.305
4.93	4.168
1.215	-1.433
7.078	-4.691
10.13	5.304
-6.372	-3.404
11.31	7.576
-0.2155	9.385
1.161	5.757
-7.505	-11.39
-3.442	-1.774
3.557	-3.368
-7.798	8.838
-1.896	1.005
0.7266	4.505
-11.12	-1.387
6.084	-5.665
7.78	5.57
-7.532	-7.145
-11.05	-6.294
4.851	-4.4
-6.826	-9.747
-2.535	3.69
-6.507	1.317
-9.067	4.32
-2.566	-6.272
-2.491	10.48
6.967	4.807
-5.33	-1.887
-2.594	-11.79
-1.439	7.295
-8.755	-3.82
1.858	-8.564
-1.848	2.852
-8.038	-6.81
9.661	-1.446
1.18	10.81
-3.116	1.866
3.984	8.483
10.34	0.2735
-7.265	-1.374
-10.78	-7.946
5.231	2.458
-11.3	-10.19
6.065	5.525
-9.441	-9.329
-5.435	-0.3154
11.83	-2.647
-0.5695	7.651
-10.94	1.478
-11.17	-7.092
-3.012	-2.294
7.123	-10.47
-7.99	6.791
-3.126	-4.522
-4.179	4.856
0.0621	9.962
-1.471	4.889
3.63	2.98
-2.419	-4.189
0.2764	10.42
-3.314	-7.205
9.118	-6.101
5.096	-3.625
9.134	0.281
-9.557	9.2
-3.603	-9.659
11.61	11.88
-6.491	10.45
-10.69	-5.325
-4.103	7.266
5.26	6.196
-11.84	-4.284
1.032	-2.739
-7.814	-5.229
10.57	-5.637
-9.631	6.085
-11.4	-1.565
10.17	0.4561
8.838	-5.174
-4.687	-2.549
-7.439	-9.023
8.052	-9.216
-7.554	4.279
10.53	-4.305
-7.334	-0.9302
10.84	-0.9708
-8.863	4.381
0.9735	7.171
-3.249	-6.624
-2.593	-6.263
-2.985	-11.26
4.817	-0.66
-4.724	-4.701
4.586	10.59
10.22	7.258
1.027	-3.176
1.857	-9.187
-6.377	-6.138
8.286	6.41
-5.734	5.866
7.584	0.4303
-6.05	-1.814
-7.756	5.342
5.244	-6.797
-0.8492	-7.002
-1.956	4.452
2.364	11.37
2.68	-1.433
-5.751	7.682
10.73	0.6201
-8.276	3.45
10.47	1.52
3.781	-0.7728
-1.55	-7.336
-2.271	6.62
-6.45	3.386
-9.698	7.429
11.16	-3.308
9.306	-4.615
8.791	4.597
-3.682	-0.1949
10.47	5.525
10.9	-8.556
11.84	-5.186
-0.3253	-10.51
-4.988	2.708
3.345	-6.926
-3.409	-8.623
-0.602	-6.577
-8.953	-7.377
-9.145	6.24
-3.807	11.11
2.706	-7.215
6.454	0.7158
6.002	-11.53
7.698	-1.571
-7.072	2.654
6.948	-6.805
5.497	8.928
7.214	9.283
-3.404	-2.009
11.06	7.157
11.33	-5.147
3.945	10.77
-6.813	-8.672
7.646	-4.156
2.932	-5.542
-8.989	2.939
0.2377	6.748
10.27	-8.852
-5.847	11.64
10.39	2.988
3.775	1.995
11.19	-9.62
-4.087	-5.634
5.35	-0.09366
4.303	0.178
-10.12	-2.664
1.683	8.232
5.639	-3.251
3.497	0.2272
2.958	4.282
-0.4117	-4.717
0.06574	8.81
2.093	1.394
-10.09	6.452
4.759	3.025
-4.839	3.019
0.5265	-11.85
4.807	-11.69
-5.64	2.698
1.359	-10.6
-11.42	-6.195
-2.857	-9.336
-3.673	-11.33
-1.007	-6.707
-3.042	-4.105
-2.728	-4.242
-8.071	5.579
-0.5351	-4.884
10.65	11.84
-7.371	-2.718
10.8	6.279
-4.942	8.708
8.471	2.175
-5.638	-4.757
3.92	-3.266
-9.578	-3.735
-8.235	-11.27
-0.4733	7.364
1.062	-6.197
-7.228	-3.632
7.778	-11.48
5.241	0.9743
-2.978	-9.99
-5.335	10.93
7.727	2.26
2.995	0.9245
-3.31	-3.061
-2.143	-0.5226
11.03	4.689
-5.004	-8.578
1.259	2.016
3.57	10.9
6.71	8.32
10.69	10.34
-10.31	-3.92
-5.649	-0.3192
-6.671	-8.555
-8.245	-6.942
-6.578	-0.1393
-4.33	7.283
-2.955	-0.572
11.89	-2.725
-9.781	-5.175
4.023	11.14
-8.024	-10.58
10.94	4.199
7.204	11.78
-3.833	-7.903
-5.009	11.95
6.73	-3.407
-5.187	0.6197
4.29	-9.679
-3.301	5.43
-1.79	5.294
-4.142	2.614
-6.49	-2.547
1.731	-8.211
3.333	0.1596
5.474	-3.804
-4.129	9.774
9.119	0.4408
-8.04	7.895
-5.496	-7.269
-2.814	11.34
9.631	3.604
1.056	4.379
-8.333	9.121
3.483	-8.192
5.447	0.04244
-8.205	8.569
9.141	-8.338
3.246	-7.322
8.153	-6.185
-0.2837	-0.4828
11.15	8.353
2.842	8.166
-0.7748	-2.6
-8.637	-1.412
6.649	-7.884
4.189	-2.223
-7.451	3.025
8.415	11.24
1.951	3.289
10.9	8.848
0.101	-8.758
9.107	3.392
4.856	-6.816
10.91	2.144
-2.258	4.018
8.605	9.469
-6.292	-11.7
11.51	-2.144
8.995	-8.205
2.299	10.52
-7.834	8.275
5.817	-1.13
-10.18	7.546
8.929	-3.266
10.09	0.02535
-7.906	0.2943
5.8	9.121
6.38	-0.7685
-10.75	4.926
4.409	5.873
-5.372	-10.29
4.448	-7.521
4.224	5.412
-8.248	8.298
-3.746	0.9719
-3.607	-10.63
-6.445	4.688
11.9	-2.066
-10.96	-9.208
-7.019	11.89
-3.889	-1.755
7.218	5.641
-0.8769	4.953
3.876	-6.909
8.161	9.569
8.516	-1.196
-0.6773	7.629
-8.235	-6.843
2.958	-3.344
10.22	-9.662
1.931	3.587
-10.29	7.979
-2.568	5.775
-3.025	-8.278
5.399	-0.19
-4.256	8.599
2.992	-5.659
-4.704	10.17
-10.32	-10.22
1.374	8.922
4.379	-4.601
8.271	2.669
-2.399	2.456
-1.907	2.912
-10.15	9.561
7.667	9.767
-7.122	0.3672
-10.48	0.4008
1.233	4.067
1.124	6.574
9.104	-11.28
-10.54	5.985
3.154	9.633
1.237	9.343
7.738	-3.04
10.99	9.419
11.25	8.27
-11.72	2.808
-11.78	7.958
12	8.476
9.974	-8.079
-4.916	-8.48
-6.329	-3.903
-8.991	-3.208
3.268	7.59
5.639	0.4774
7.073	-2.359
-8.251	-11.34
-6.586	-0.4161
-0.3058	-2.361
-11.83	0.3499
8.474	-1.214
4.476	-10.72
3.173	-1.852
-1.204	-8.719
9.776	-10.56
5.839	-2.72
-8.58	-10.55
-6.896	-1.654
9.628	3.573
-7.766	-3.336
4.138	2.425
11.82	-9.681
-2.273	-6.14
6.348	-2.243
10.88	-5.666
-8.606	-8.983
-5.477	-9.325
11.85	6.458
10.5	-2.719
-3.785	6.887
-1.853	-8.112
-9.319	9.342
5.56	6.719
10.42	-11.14
5.625	2.204
-5.999	-10.24
-4.678	0.2603
-3.448	3.399
-0.1193	1.008
2.07	-2.857
2.938	-8.776
-10.38	-1.77
9.229	-11.21
-5.202	4.199
-11.61	10.06
6.133	-2.668
-5.057	0.6939
2.7	-1.432
-7.609	-5.835
-7.064	-11.93
-2.878	7.912
-7.256	-1.475
-1.447	-3.978
6.683	-7.462
10.5	-4.112
-0.007987	-6.757
3.11	-5.708
-0.9097	10.21
-7.971	8.438
-0.899	4.856
5.85	7.04
-11.96	-5.825
6.488	8.389
7.626	1.262
2.596	-0.09322
-9.501	1.385
-8.516	11.65
-0.4607	-11.67
-1.764	8.788
-6.332	3.817
-11.32	7.578
-5.246	6.462
5.858	0.6615
5.854	-2.694
9.325	6.338
-7.141	-7.589
-0.8946	6.01
-10.2	-7.34
-1.647	3.865
-7.652	11.39
5.251	-1.884
-2.842	10.76
-4.162	-0.5297
11	-8.17
-8.476	10.33
-1.194	-1.435
-6.405	-4.609
1.016	5.789
-2.444	5.074
11.01	-1.019
-3.246	-1.972
1.86	-11.49
5.145	7.226
-2.125	3.025
6.743	-0.6951
-2.807	0.3449
-10.34	3.687
1.063	9.052
-1.686	8.401
-2.012	-6.98
11.73	5.481
10.1	10.23
1.373	1.618
8.454	6.054
-4.257	-8.986
1.547	10.75
-0.3357	-3.09
6.843	2.009
2.941	8.219
1.411	-11.76
-7.473	9.696
-3.268	9.565
-9.22	4.262
10.97	10.36
-3.304	-8.177
-7.042	-9.276
-9.283	5.421
2.698	-3.967
-6.586	-9.157
1.553	0.6796
11.78	-7.594
6.327	3.486
10.6	-1.674
-9.805	-7.66
9.295	-2.469
-8.697	3.938
-2.061	5.475
1.308	10.14
-3.329	-2.009
7.53	-10.09
10.99	9.844
5.41	9.965
-4.382	-10.93
-0.8876	-6.334
-6.428	3.686
-3.685	4.319
-6.986	-11.67
9.598	1.846
-4.004	0.2858
-4.261	-0.8301
7.485	4.438
-10.34	3.186
-2.255	6.325
1.471	1.422
-3.769	6.783
5.327	-5.724
-7.5	-8.231
-2.344	10.21
-10.15	7.439
-0.9737	-1.292
10.41	-0.5221
-3.922	-10.66
10.94	-2.43
-0.6861	11.66
-7.726	-5.03
1.073	-1.979
2.974	10.77
0.2193	3.87
-0.353	7.225
-1.027	1.513
9.38	3.585
0.8356	7.634
-0.2196	3.366
11.8	9.183
-7.728	-6.116
-6.703	-2.341
5.107	11.53
0.2827	-11.01
2.454	9.218
3.494	-0.2188
-1.585	-10.67
-0.5046	-6.426
11.99	-8.766
1.002	-4.965
-11.1	-1.502
-9.892	6.482
2.598	10.66
9.052	-2.056
-8.97	-9.196
-8.095	3.537
10.72	7.885
-0.004707	5.925
-2.207	6.471
0.4399	9.773
9.168	-10.04
-1.667	-1.273
-6.888	1.118
10.63	5.9
-6.205	-2.697
-4.878	-10.96
-1.971	-10.88
5.518	3.901
-5.523	10.16
-0.05797	-4.622
0.4842	9.36
2.967	11.79
-8.863	-8.383
-4.252	1.362
-6.6	8.371
1.585	11.55
10.82	-9.26
6.806	-7.928
10.63	-5.29
0.335	-2.53
0.9709	-10.47
-1.586	10.89
-2.813	-8.562
0.7868	9.756
1.718	-5.302
-5.526	0.722
2.004	6.71
7.239	-10.63
2.363	7.892
-0.9056	0.3434
3.097	-3.643
-0.2204	10.64
-1.937	-0.2282
-11.91	-6.531
-6.048	-5.901
11.73	10.48
7.118	6.081
-10	4.661
8.602	7.542
2.132	4.65
-9.142	4.49
4.497	1.212
7.747	8.678
10.85	-4.004
-6.298	10.61
-8.979	1.118
9.197	11.01
5.971	-8.463
-5.941	6.742
8.884	-10.92
-3.563	-4.912
-2.993	9.475
-7.246	-11.12
7.526	10.75
11.82	-7.952
10.13	-0.04462
-0.8676	-5.07
6.715	9.572
-9.235	-11.44
11.38	-4.084
11.26	-0.9112
-1.603	6.234
-10.52	-7.612
-8.816	8.491
-10.06	9.892
-11.55	-8.945
-0.5232	-0.5656
-7.717	-7.14
2.996	-0.04077
3.322	11.34
-1.808	-9.014
1.528	-0.005714
4.557	-4.992
3.61	3.331
11.91	8.41
6.389	-3.416
11.05	-3.394
0.5737	2.138
-3.341	-6.746
-8.572	5.316
-6.56	-3.364
3.3	-2.649
10.03	2.233
6.622	-6.346
-7.015	-4.39
6.789	-1.927
-4.106	11.86
7.751	-7.545
-2.31	-9.424
8.318	-8.976
7.345	9.595
-4.517	9.177
9.01	6.326
7.88	-1.617
7.646	0.6131
-4.243	6.669
8.084	-2.438
10.27	-1.375
11.7	11.02
10.79	-5.14
-5.088	6.213
-5.646	9.794
10.05	-5.007
-3.884	3.106
1.647	-10.44
-3.957	-11.28
1.857	5.945
3.291	1.289
11.52	5.916
-7.23	-5.555
-6.224	-5.198
-10.57	-2.349
7.8	-0.05731
6.265	-11.02
-6.737	3.13
3.218	4.154
10.04	4.947
-8.173	-7.212
-0.4231	-0.3408
-2.485	2.412
-5.279	5.251
4.424	-5.133
-9.141	9.835
9.551	9.115
10.87	3.42
5.393	-4.479
6.231	-0.755
1.151	2.375
9.26	3.47
-4.472	9.397
-6.839	6.543
8.116	11.89
-5.981	-8.433
3.804	-4.624
-11.47	-10.66
-6.828	4.906
10.18	-10.14
-3.409	11.58
7.298	7.718
0.5729	6.909
11.42	-2.738
8.506	-1.97
-7.582	-0.225
6.717	-8.177
-6.117	6.176
4.834	0.4995
-1.711	-2.692
10.53	8.92
4.597	10.04
5.901	8.361
-8.37	-5.04
-9.905	8.522
9.881	-4.424
1.721	-1.775
-11.68	7.96
-5.979	2.01
9.741	11.98
4.267	-8.49
11.11	10.93
1.897	-7.272
-0.548	-6.488
0.3808	9.372
-8.501	4.677
4.665	-1.19
0.3222	10.89
1.608	9.253
11.52	6.357
6.795	-8.167
7.525	11.09
1.632	10.77
9.856	-5.468
-4.038	-10.78
5.233	-0.03111
-8.664	10.27
9.779	3.813
8.175	-6.467
-4.19	-11.02
-6.546	9.55
6.926	-5.198
10.27	3.372
-4.103	11.65
-8.525	-8.158
2.349	10.1
-6.387	-6.016
-7.062	9.494
-6.96	5.813
4.989	11.27
8.868	-6.379
-4.774	-6.353
-7.921	7.053
-7.642	-3.408
4.887	-4.957
-3.612	5.488
8.419	5.91
-0.2456	1.558
4.994	-1.816
-0.8745	2.7
-6.22	5.922
6.884	6.922
-9.399	-9.903
8.31	9.521
0.9972	-4.932
5.934	6.838
-11.36	6.529
4.51	-10.72
11.93	7.153
9.07	-5.497
9.589	6.279
-8.121	3.818
-5.55	5.909
-0.201	-11.45
-5.275	2.318
11.17	-1.932
0.7517	7.438
6.524	2.736
-6.761	9.992
8.5	-5.091
4.345	-6.103
0.4785	2.129
0.3309	-0.4668
2.859	-1.747
-7.218	11.07
4.666	-2.715
-7.604	7.753
0.597	-6.432
7.079	9.938
-5.122	0.8269
-1.351	11.25
-9.624	-8.271
1.068	3.666
11.24	2.472
4.018	2.424
-5.101	2.724
-0.02169	-2.627
-3.221	-2.724
-3.599	1.682
2.459	2.859
5.836	-9.872
-3.176	11.65
-7.999	4.583
2.2	-8.961
2.097	-1.912
4.735	4.814
-3.83	-3.267
0.7409	6.669
-7.29	10.13
10.55	4.158
-7.515	-10.58
-3.124	3.157
-3.463	-7.048
1.728	-10.53
9.726	-6.145
-5.449	4.415
11.92	-9.49
-11.47	-11.39
3.409	-4.177
2.339	8.779
7.075	-11.9
0.7214	4.662
0.5943	9.412
2.923	11.36
-0.03001	-1.048
-9.67	1.661
5.951	10.16
-4.207	7.387
4.878	8.536
2.782	-4.189
6.955	2.784
-4.872	9.812
3.862	8.817
-10.28	9.401
-3.511	-2.051
5.995	-3.678
9.409	-7.451
-1.618	3.187
-3.391	0.1804
3.688	1.719
-11	-2.115
-8.679	1.104
4.789	0.3942
-3.334	-0.9254
-7.93	8.326
-0.984	8.05
2.25	-0.777
-8.345	-2.996
-7.478	10.51
6.56	3.624
8.738	-2.828
-6.632	9.288
9.073	-11.26
-1.101	-3.428
10.92	-6.362
5.945	-0.8619
5.903	11.43
2.323	4.882
-8.232	7.499
2.655	7.369
9.586	-5.064
1.082	-8.103
-0.9541	-3.109
7	-8.068
0.4325	9.284
-6.565	-9.356
1.84	2.863
-9.536	-3.281
2.523	-11.08
-6.098	-10.1
1.467	-5.369
8.842	10.49
8.632	2.581
-7.703	-3.279
-6.03	4.442
6.06	-10.72
2.369	9.941
-11.17	2.179
-1.405	-5.559
-5.054	5.506
-9.454	7.537
-0.8877	3.084
-0.2792	-2.47
-2.778	10.54
-5.35	-9.489
-1.475	2.415
7.848	0.5933
-7.892	-1.763
-1.859	0.3874
-8.276	8.712
-2.186	0.06872
3.512	0.08592
-2.711	11.96
3.218	-0.8679
11.3	-9.825
6.568	-3.459
7.644	-9.09
10.92	-9.853
-2.268	-6.448
-5.926	-5.02
7.083	-7.263
6.214	-2.546
4.891	1.739
7.507	4.601
-6.204	7.763
-10.65	-1.316
10.02	3.054
-9.326	8.25
6.338	-2.473
11.19	5.438
9.877	-3.611
4.901	11.24
10.25	0.4027
-8.486	5.809
-8.217	1.923
9.697	-9.043
-1.18	-4.545
-0.8056	-0.836
-7.409	4.73
-8.284	-5.577
10.41	-11.24
5.146	7.321
-2.899	-0.04743
4.523	-5.367
3.812	-2.34
-0.4738	11.72
-1.701	-3.539
-11.65	6.142
-6.379	10.71
-0.6797	-7.957
8.46	-1.513
-11.46	3.432
-10.9	-10.21
-5.165	-6.097
-7.317	8.833
11.27	1.359
-9.921	7.624
6.638	-10.6
10.81	-3.308
10.17	-3.521
9.738	-9.444
-8.681	-8.465
-10.77	-3.735
-10.99	5.926
-8.861	3.424
0.8387	-11.31
-1.15	10.45
-0.2837	-8.884
5.942	9.858
-8.945	-6.102
-4.96	9.141
4.726	7.231
10.92	-0.5384
11.71	1.047
10.47	-11.91
11.96	9.607
-11	7.958
8.277	-1.912
-5.438	6.655
-1.81	4.383
-6.193	7.567
-7.653	-9.959
-5.406	-8.171
-7.136	-1.553
-6.355	-2.529
6.734	1.427
4.876	-11.2
11.42	0.7494
10.15	7.437
4.821	1.554
11.41	8.731
-4.054	-0.4086
-2.56	8.361
2.922	-3.466
-8.67	9.291
8.84	8.948
-4.02	-3.467
9.223	-4.633
-4.913	3.562
10.85	2.844
-3.401	-3.88
0.9369	11.57
2.717	-8.391
7.251	-8.188
4.689	-5.789
-7.405	-10.46
1.227	-8.482
3.578	2.356
2.957	-8.17
7.712	9.235
-5.934	-4.794
-9.085	0.135
2.607	5.802
-3.086	-7.718
8.152	-2.12
11.11	-11.31
6.05	-6.507
11.47	-2.933
11.31	6.888
-2.209	-0.3703
3.977	0.5215
0.9835	-6.242
9.262	6.016
6.937	3.925
-1.053	-3.07
0.0412	0.7945
-9.739	7.681
-4.597	-1.404
-3.721	5.86
-7.881	-1.041
5.943	-4.614
-1.586	8.115
-7.015	5.85
-4.77	11.34
1.113	11.36
0.2128	0.2511
8.965	4.218
-0.4156	-4.963
0.9742	-9.876
7.866	-1.449
-10.14	-9.348
11.85	1.016
11.32	8.675
-6.816	7.095
11.5	5.174
7.449	11.95
-11.72	-2.043
-11.69	-3.133
-7.089	-7.15
-8.492	9.59
4.275	-3.492
-5.675	-8.609
7.455	10.62
8.216	9.365
-5.225	1.226
-2.158	-10.43
-11.57	4.066
4.027	0.5922
4.446	-11.98
-3.663	-3.166
-6.608	5.784
8.498	-3.545
8.173	-11.25
10.46	9.863
-4.587	-10.74
9.488	-3.238
11.4	-8.988
-4.876	11.24
-6.163	3.206
-4.118	-1.554
5.398	-8.505
-1.832	-11.72
-9.918	-9.609
-9.171	3.141
10.44	-2.42
9.485	-7.656
-5.051	10.64
